title="2d cpeak"
variables="x","y","cpk","cmin"
zone i=    42, j=    42
   0.962615E+00  -0.471992E-02
   0.973549E+00  -0.639580E-02
   0.976157E+00  -0.987245E-02
   0.969624E+00  -0.734774E-02
   0.960474E+00  -0.897926E-02
   0.951466E+00  -0.791441E-02
   0.951568E+00  -0.405770E-02
   0.940748E+00  -0.138986E-02
   0.921359E+00  -0.274703E-02
   0.910239E+00  -0.607781E-02
   0.936808E+00  -0.690928E-02
   0.958840E+00  -0.424139E-02
   0.966995E+00  -0.264764E-02
   0.960471E+00  -0.304595E-02
   0.937197E+00  -0.347588E-02
   0.915804E+00  -0.241602E-02
   0.897266E+00  -0.205258E-02
   0.909195E+00  -0.652440E-02
   0.928611E+00   0.197234E-03
   0.934881E+00   0.285276E-03
   0.992503E+00  -0.124249E+00
   0.990930E+00  -0.133331E+00
   0.989374E+00  -0.881227E-01
   0.984868E+00  -0.892860E-01
   0.974702E+00  -0.207061E+00
   0.965680E+00  -0.218958E+00
   0.956709E+00  -0.187332E+00
   0.948843E+00  -0.166165E+00
   0.940082E+00  -0.265680E+00
   0.938017E+00  -0.301402E+00
   0.944080E+00  -0.188905E+00
   0.954320E+00  -0.194780E+00
   0.970566E+00  -0.237137E+00
   0.981263E+00  -0.227258E+00
   0.981658E+00  -0.217854E+00
   0.982563E+00  -0.223244E+00
   0.983651E+00  -0.232955E+00
   0.992333E+00  -0.293831E+00
   0.989837E+00  -0.316924E+00
   0.986492E+00  -0.241158E+00
   0.982455E+00  -0.174734E+00
   0.981501E+00  -0.139547E+00
   0.980331E+00  -0.182464E+00
   0.984602E+00  -0.101609E+00
   0.985798E+00  -0.624047E-01
   0.983805E+00  -0.923628E-01
   0.976960E+00  -0.273399E-01
   0.980943E+00  -0.271711E-01
   0.971953E+00  -0.120213E+00
   0.963215E+00  -0.139389E+00
   0.950299E+00  -0.190583E+00
   0.941146E+00  -0.320448E-01
   0.965140E+00  -0.190141E-01
   0.977980E+00  -0.149639E+00
   0.983022E+00  -0.170905E+00
   0.979001E+00  -0.448102E-01
   0.969286E+00  -0.109692E-01
   0.952513E+00  -0.433562E-02
   0.946655E+00  -0.118036E-01
   0.955142E+00  -0.553997E-01
   0.953050E+00  -0.868469E-02
   0.957944E+00  -0.171748E-02
   0.999110E+00  -0.135740E-01
   0.997793E+00  -0.183095E-02
   0.997628E+00  -0.312411E-02
   0.997867E+00  -0.340101E-02
   0.998356E+00  -0.372919E-01
   0.995630E+00  -0.435843E-01
   0.994398E+00  -0.536597E-01
   0.994771E+00  -0.514043E-01
   0.992952E+00  -0.517340E-01
   0.990262E+00  -0.478724E-01
   0.990278E+00  -0.956153E-02
   0.990421E+00  -0.102728E-01
   0.992984E+00  -0.104477E-01
   0.994120E+00  -0.765448E-03
   0.993840E+00  -0.911184E-03
   0.995149E+00  -0.129757E-01
   0.996661E+00  -0.197596E-01
   0.996698E+00  -0.849938E-01
   0.998348E+00  -0.866794E-01
   0.994878E+00  -0.135280E-01
   0.994007E+00  -0.185110E-01
   0.992781E+00  -0.119542E-01
   0.994924E+00  -0.346013E-02
   0.996754E+00  -0.534263E-02
   0.997174E+00  -0.804407E-02
   0.997168E+00  -0.526003E-02
   0.993511E+00  -0.207213E-01
   0.996487E+00  -0.663233E-02
   0.991713E+00  -0.713347E-02
   0.986280E+00  -0.398694E-02
   0.980967E+00  -0.360816E-02
   0.981089E+00  -0.770427E-01
   0.991482E+00  -0.298406E-01
   0.995354E+00  -0.164005E-01
   0.995677E+00  -0.378987E-01
   0.994603E+00  -0.370789E-01
   0.989756E+00  -0.399207E-01
   0.981441E+00  -0.361261E-01
   0.979349E+00  -0.376822E-01
   0.986904E+00  -0.302341E-01
   0.978223E+00  -0.348234E-01
   0.977152E+00  -0.720526E-02
   0.100000E+01  -0.996262E-03
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.339523E-02
   0.100000E+01  -0.402819E-02
   0.100000E+01  -0.479541E-02
   0.100000E+01  -0.852632E-02
   0.100000E+01  -0.542016E-03
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.134844E-03
   0.100000E+01  -0.959342E-03
   0.100000E+01  -0.139372E-02
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.179048E-02
   0.100000E+01  -0.271326E-02
   0.100000E+01  -0.804350E-03
   0.100000E+01  -0.305108E-03
   0.100000E+01  -0.548116E-03
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.396425E-03
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.107903E-01
   0.100000E+01  -0.630854E-02
   0.100000E+01  -0.389532E-02
   0.100000E+01  -0.774141E-02
   0.100000E+01  -0.769480E-02
   0.100000E+01  -0.846089E-02
   0.100000E+01  -0.717610E-02
   0.100000E+01  -0.588070E-02
   0.100000E+01  -0.324860E-02
   0.100000E+01  -0.118783E-02
   0.101606E+01  -0.104315E+00
zone i=  42,j=   42, D=(1,2), f=point, t= "peak/mintime=   1200.00 days"
   0.798030E-10   0.000000E+00
   0.825788E-10   0.000000E+00
   0.779341E-10   0.000000E+00
   0.611692E-10   0.000000E+00
   0.512914E-10   0.000000E+00
   0.380474E-10   0.000000E+00
   0.321442E-10   0.000000E+00
   0.265345E-10   0.000000E+00
   0.240370E-10   0.000000E+00
   0.254854E-10   0.000000E+00
   0.244651E-10   0.000000E+00
   0.309040E-10   0.000000E+00
   0.347090E-10   0.000000E+00
   0.392223E-10   0.000000E+00
   0.413599E-10   0.000000E+00
   0.513886E-10   0.000000E+00
   0.570321E-10   0.000000E+00
   0.509165E-10   0.000000E+00
   0.408524E-10   0.000000E+00
   0.404973E-10   0.000000E+00
   0.538465E-10   0.000000E+00
   0.588706E-10   0.000000E+00
   0.595849E-10   0.000000E+00
   0.431926E-10   0.000000E+00
   0.347877E-10   0.000000E+00
   0.455566E-10   0.000000E+00
   0.578177E-10   0.000000E+00
   0.698949E-10   0.000000E+00
   0.521530E-10   0.000000E+00
   0.385515E-10   0.000000E+00
   0.427393E-10   0.000000E+00
   0.557759E-10   0.000000E+00
   0.603119E-10   0.000000E+00
   0.483543E-10   0.000000E+00
   0.515382E-10   0.000000E+00
   0.626158E-10   0.000000E+00
   0.705306E-10   0.000000E+00
   0.660585E-10   0.000000E+00
   0.361168E-10   0.000000E+00
   0.115764E-10   0.000000E+00
   0.235386E-10   0.000000E+00
   0.473485E-10  -0.446903E-11
   0.167277E-09   0.834149E-14
   0.179519E-09   0.821285E-14
   0.263347E-09   0.593143E-14
   0.343915E-09   0.325695E-14
   0.368467E-09   0.140125E-14
   0.403101E-09   0.183650E-15
   0.333125E-09  -0.131736E-15
   0.341165E-09  -0.202835E-12
   0.357101E-09  -0.471625E-13
   0.288165E-09  -0.192123E-12
   0.234107E-09  -0.819505E-12
   0.188137E-09  -0.565186E-15
   0.118661E-09   0.154022E-14
   0.539855E-10   0.151357E-14
   0.553419E-10   0.132259E-14
   0.827815E-10   0.286927E-14
   0.987266E-10   0.498326E-14
   0.105082E-09   0.275381E-13
   0.114573E-09   0.521033E-13
   0.124116E-09   0.340530E-13
   0.115052E-09   0.144570E-13
   0.790276E-10   0.952219E-14
   0.622700E-10   0.743358E-14
   0.715360E-10   0.654036E-14
   0.717856E-10   0.621973E-14
   0.684476E-10   0.425845E-14
   0.757979E-10   0.476165E-14
   0.742137E-10   0.904268E-14
   0.975769E-10   0.151594E-13
   0.110154E-09   0.212678E-13
   0.110204E-09   0.140070E-13
   0.101548E-09   0.480712E-14
   0.678636E-10   0.463394E-14
   0.821127E-10   0.499301E-14
   0.712554E-10   0.998636E-14
   0.569161E-10   0.103289E-13
   0.668363E-10   0.104436E-13
   0.694541E-10   0.947255E-14
   0.628962E-10   0.983093E-14
   0.580571E-10   0.106677E-13
   0.651798E-10   0.123710E-13
   0.689188E-10   0.134301E-13
   0.347808E-09   0.481859E-13
   0.489453E-09   0.418360E-13
   0.698897E-09   0.325824E-13
   0.869388E-09   0.158554E-13
   0.998212E-09   0.461883E-14
   0.104300E-08   0.849017E-15
   0.106672E-08   0.600577E-15
   0.107871E-08   0.505766E-14
   0.993131E-09   0.112494E-13
   0.808312E-09  -0.533446E-13
   0.639212E-09  -0.112185E-12
   0.524144E-09  -0.718851E-12
   0.278053E-09   0.715356E-14
   0.156978E-09   0.174078E-13
   0.145274E-09   0.207795E-13
   0.178697E-09   0.175427E-13
   0.261086E-09   0.570865E-13
   0.296537E-09   0.371664E-12
   0.305141E-09   0.436055E-12
   0.324846E-09   0.169405E-12
   0.290146E-09   0.907166E-13
   0.202291E-09   0.584251E-13
   0.191805E-09   0.397705E-13
   0.176614E-09   0.219281E-13
   0.185724E-09   0.184949E-13
   0.181425E-09   0.165385E-13
   0.199108E-09   0.223253E-13
   0.234583E-09   0.110731E-12
   0.227694E-09   0.277608E-12
   0.236669E-09   0.448977E-12
   0.217975E-09   0.542699E-12
   0.195049E-09   0.507190E-12
   0.208583E-09   0.373067E-12
   0.212649E-09   0.106735E-12
   0.180693E-09   0.775365E-13
   0.158823E-09   0.596755E-13
   0.198660E-09   0.394397E-13
   0.194378E-09   0.335053E-13
   0.159979E-09   0.317691E-13
   0.160349E-09   0.320041E-13
   0.162612E-09   0.331656E-13
   0.172662E-09   0.342090E-13
   0.697586E-09   0.416862E-12
   0.985166E-09   0.261811E-12
   0.123699E-08   0.956128E-13
   0.172431E-08   0.414485E-13
   0.232348E-08   0.141920E-13
   0.241314E-08   0.290548E-14
   0.228808E-08  -0.179662E-12
   0.217236E-08  -0.671270E-12
   0.210179E-08  -0.853928E-12
   0.162435E-08  -0.329694E-12
   0.133560E-08  -0.902108E-13
   0.108656E-08  -0.150800E-12
   0.584750E-09   0.707738E-13
   0.345927E-09   0.115989E-12
   0.298827E-09   0.185592E-12
   0.424590E-09   0.247770E-12
   0.549951E-09   0.282062E-12
   0.669236E-09   0.839037E-12
   0.682916E-09   0.156964E-11
   0.596563E-09   0.741107E-12
   0.508046E-09   0.231887E-12
   0.396564E-09   0.213815E-12
   0.463944E-09   0.165728E-12
   0.372964E-09   0.896621E-13
   0.379800E-09   0.695874E-13
   0.368935E-09   0.764670E-13
   0.402523E-09   0.109085E-12
   0.463776E-09   0.315837E-12
   0.478254E-09   0.860634E-12
   0.495730E-09   0.211126E-11
   0.499126E-09   0.431214E-11
   0.482026E-09   0.412929E-11
   0.448435E-09   0.164189E-11
   0.428740E-09   0.736280E-12
   0.406969E-09   0.660808E-12
   0.375985E-09   0.271305E-12
   0.339277E-09   0.167039E-12
   0.343577E-09   0.110601E-12
   0.347594E-09   0.114539E-12
   0.312301E-09   0.183129E-12
   0.318948E-09   0.159468E-12
   0.301073E-09   0.945078E-13
   0.134969E-08   0.239355E-11
   0.173263E-08   0.159395E-11
   0.242756E-08   0.504306E-12
   0.317800E-08   0.125468E-12
   0.467992E-08   0.410451E-13
   0.498976E-08   0.739666E-14
   0.492401E-08  -0.120346E-11
   0.500325E-08  -0.521647E-12
   0.430598E-08   0.165853E-13
   0.331284E-08   0.768737E-13
   0.275085E-08   0.185209E-12
   0.217051E-08   0.444383E-12
   0.115144E-08   0.588470E-12
   0.669169E-09   0.541092E-12
   0.604287E-09   0.569538E-12
   0.721652E-09   0.131154E-12
   0.107222E-08   0.103439E-11
   0.113481E-08   0.158568E-11
   0.125673E-08   0.189534E-11
   0.132553E-08   0.934304E-12
   0.946129E-09   0.491840E-12
   0.684626E-09   0.510102E-12
   0.794216E-09   0.438944E-12
   0.881875E-09   0.315616E-12
   0.734247E-09   0.282642E-12
   0.709432E-09   0.373104E-12
   0.771535E-09   0.742332E-12
   0.916499E-09   0.121263E-11
   0.962851E-09   0.182782E-11
   0.968048E-09   0.458157E-11
   0.906624E-09   0.907563E-11
   0.988375E-09   0.758743E-11
   0.100046E-08   0.280830E-11
   0.860892E-09   0.158955E-11
   0.801763E-09   0.162199E-11
   0.877787E-09   0.193076E-11
   0.908046E-09   0.417388E-12
   0.761145E-09   0.638908E-12
   0.684148E-09   0.888757E-12
   0.631014E-09   0.907948E-12
   0.561802E-09   0.684351E-12
   0.525738E-09   0.319472E-12
   0.271556E-08   0.763757E-11
   0.312696E-08   0.461450E-11
   0.450525E-08   0.122213E-11
   0.596948E-08   0.357954E-12
   0.822040E-08   0.105590E-12
   0.892604E-08   0.211767E-13
   0.968767E-08  -0.541213E-11
   0.965764E-08  -0.453417E-11
   0.774521E-08   0.178673E-13
   0.667532E-08  -0.526914E-13
   0.494299E-08   0.433875E-12
   0.337725E-08   0.105480E-11
   0.265481E-08   0.116782E-11
   0.121493E-08   0.135209E-11
   0.104444E-08   0.140026E-11
   0.139790E-08   0.334023E-12
   0.191888E-08   0.168788E-11
   0.246355E-08   0.390464E-11
   0.248072E-08   0.195136E-11
   0.259933E-08   0.961220E-12
   0.166354E-08   0.953467E-12
   0.115677E-08   0.112289E-11
   0.140753E-08   0.125137E-11
   0.152582E-08   0.542901E-12
   0.158944E-08   0.546389E-12
   0.156162E-08   0.205108E-11
   0.171356E-08   0.377919E-11
   0.173901E-08   0.453021E-11
   0.193293E-08   0.573181E-11
   0.188232E-08   0.216054E-10
   0.181007E-08   0.320746E-10
   0.177345E-08   0.260805E-10
   0.172711E-08   0.126561E-10
   0.160496E-08   0.502499E-11
   0.154605E-08   0.438284E-11
   0.168283E-08   0.399302E-11
   0.163401E-08   0.144822E-11
   0.145609E-08   0.323730E-11
   0.132607E-08   0.817278E-11
   0.119927E-08   0.782578E-11
   0.925068E-09   0.266890E-11
   0.827261E-09   0.106249E-11
   0.543816E-08   0.122049E-10
   0.605217E-08   0.766088E-11
   0.707205E-08   0.243363E-11
   0.108597E-07   0.900577E-12
   0.145126E-07   0.323146E-12
   0.168743E-07  -0.479100E-11
   0.182474E-07  -0.408293E-10
   0.176836E-07  -0.122078E-10
   0.155278E-07   0.445179E-13
   0.122372E-07   0.247762E-12
   0.914563E-08   0.103458E-11
   0.692832E-08   0.234259E-11
   0.474621E-08   0.321365E-11
   0.219999E-08   0.261875E-11
   0.164393E-08   0.849160E-12
   0.280967E-08   0.534026E-12
   0.376834E-08  -0.114985E-12
   0.454925E-08   0.316938E-11
   0.449069E-08   0.174992E-11
   0.439688E-08   0.140595E-11
   0.304059E-08   0.229100E-11
   0.204731E-08   0.280634E-11
   0.217176E-08   0.252926E-11
   0.284707E-08   0.201734E-11
   0.321425E-08   0.246603E-11
   0.345930E-08   0.794500E-11
   0.312489E-08   0.146428E-10
   0.312104E-08   0.143591E-10
   0.330257E-08   0.236113E-10
   0.381077E-08   0.742697E-10
   0.363517E-08   0.106611E-09
   0.314722E-08   0.913334E-10
   0.296618E-08   0.287325E-10
   0.301924E-08   0.140036E-10
   0.312200E-08   0.118399E-10
   0.273309E-08   0.826493E-11
   0.288433E-08   0.283468E-11
   0.300477E-08   0.671054E-11
   0.288171E-08   0.150758E-10
   0.225543E-08   0.168452E-10
   0.167010E-08   0.834991E-11
   0.132542E-08   0.265322E-11
   0.108725E-07   0.400419E-10
   0.104577E-07   0.267457E-10
   0.133423E-07   0.114454E-10
   0.193489E-07   0.600827E-11
   0.264467E-07   0.231923E-11
   0.350523E-07  -0.206903E-09
   0.359492E-07  -0.106841E-09
   0.318950E-07  -0.213211E-10
   0.293299E-07   0.413737E-12
   0.243026E-07   0.178121E-11
   0.180334E-07   0.946604E-11
   0.144152E-07   0.781992E-11
   0.930854E-08   0.722495E-11
   0.423148E-08   0.420581E-11
   0.347200E-08   0.261647E-11
   0.459797E-08   0.161698E-11
   0.695327E-08   0.126156E-11
   0.866658E-08   0.135681E-11
   0.899548E-08   0.152066E-11
   0.816992E-08   0.213203E-11
   0.622338E-08   0.373246E-11
   0.341318E-08   0.598848E-11
   0.406135E-08   0.111999E-10
   0.453883E-08   0.154142E-10
   0.489955E-08   0.189547E-10
   0.628465E-08   0.320852E-10
   0.657121E-08   0.423354E-10
   0.575650E-08   0.307763E-10
   0.601992E-08   0.480633E-10
   0.635314E-08   0.166756E-09
   0.647904E-08   0.262383E-09
   0.583875E-08   0.260681E-09
   0.547523E-08   0.159058E-09
   0.508757E-08   0.396210E-10
   0.501360E-08   0.232528E-10
   0.463035E-08   0.119544E-10
   0.506553E-08   0.312709E-11
   0.569046E-08   0.906360E-11
   0.490163E-08   0.236903E-10
   0.419734E-08   0.317197E-10
   0.332521E-08   0.179134E-10
   0.177105E-08   0.400592E-11
   0.214023E-07   0.965169E-10
   0.213420E-07   0.890996E-10
   0.242552E-07   0.646982E-10
   0.314560E-07   0.340370E-10
   0.477509E-07  -0.126423E-09
   0.542752E-07  -0.596575E-09
   0.628706E-07  -0.385237E-09
   0.632522E-07  -0.980411E-10
   0.536668E-07   0.229363E-11
   0.448669E-07   0.622744E-11
   0.342563E-07   0.221273E-10
   0.318667E-07   0.247861E-10
   0.199577E-07   0.179938E-10
   0.974550E-08   0.689303E-11
   0.789529E-08   0.498704E-11
   0.918119E-08   0.245385E-11
   0.134988E-07   0.178386E-11
   0.163258E-07   0.245231E-11
   0.185509E-07   0.331755E-11
   0.147520E-07   0.324731E-11
   0.913427E-08   0.534664E-11
   0.579671E-08   0.133361E-10
   0.648269E-08   0.331678E-10
   0.799730E-08   0.618542E-10
   0.938690E-08   0.755701E-10
   0.107066E-07   0.748225E-10
   0.100987E-07   0.763109E-10
   0.107013E-07   0.783358E-10
   0.113410E-07   0.196879E-09
   0.117491E-07   0.264512E-09
   0.119651E-07   0.418815E-09
   0.114748E-07   0.498821E-09
   0.973414E-08   0.424528E-09
   0.799592E-08   0.202680E-09
   0.841110E-08   0.397837E-10
   0.891533E-08   0.128043E-10
   0.885676E-08   0.669349E-11
   0.846669E-08   0.136465E-10
   0.931949E-08   0.663711E-10
   0.604388E-08   0.113816E-09
   0.528766E-08   0.548239E-10
   0.310539E-08   0.117308E-10
   0.429018E-07   0.449971E-09
   0.437204E-07   0.471157E-09
   0.530473E-07   0.291878E-09
   0.625566E-07   0.100940E-09
   0.837413E-07  -0.646857E-09
   0.101035E-06  -0.683617E-09
   0.120032E-06  -0.544671E-09
   0.116438E-06  -0.289034E-09
   0.100190E-06   0.238246E-10
   0.878783E-07   0.313915E-10
   0.694047E-07   0.708925E-10
   0.608961E-07   0.646972E-10
   0.457449E-07   0.480040E-10
   0.173535E-07   0.281212E-10
   0.154624E-07   0.105905E-10
   0.200075E-07   0.656915E-11
   0.306281E-07   0.409269E-11
   0.343744E-07   0.481371E-11
   0.331465E-07   0.555260E-11
   0.286899E-07   0.400439E-11
   0.179928E-07   0.803484E-11
   0.106194E-07   0.247989E-10
   0.111841E-07   0.549337E-10
   0.134012E-07   0.103917E-09
   0.157604E-07   0.183927E-09
   0.174238E-07   0.222786E-09
   0.176278E-07   0.228771E-09
   0.193865E-07   0.252585E-09
   0.204058E-07   0.632655E-09
   0.212884E-07   0.540683E-09
   0.205385E-07   0.709773E-09
   0.191555E-07   0.720115E-09
   0.152703E-07   0.703008E-09
   0.132963E-07   0.547086E-09
   0.141159E-07   0.211167E-09
   0.144377E-07   0.941654E-10
   0.144029E-07   0.502690E-10
   0.145599E-07   0.818902E-10
   0.137400E-07   0.164816E-09
   0.112853E-07   0.165815E-09
   0.810035E-08   0.748948E-10
   0.596559E-08   0.265859E-10
   0.777263E-07   0.139225E-08
   0.841303E-07   0.140788E-08
   0.102145E-06   0.621323E-09
   0.114276E-06   0.214539E-09
   0.157491E-06   0.128595E-09
   0.192479E-06   0.179923E-09
   0.213314E-06   0.127103E-09
   0.223710E-06   0.200351E-09
   0.196543E-06   0.275900E-09
   0.175438E-06   0.228708E-09
   0.144653E-06   0.170821E-09
   0.118979E-06   0.139521E-09
   0.784111E-07   0.118738E-09
   0.318782E-07   0.111945E-09
   0.294162E-07   0.208142E-10
   0.446957E-07   0.127458E-10
   0.584417E-07   0.986430E-11
   0.617343E-07   0.726450E-11
   0.588318E-07   0.684751E-11
   0.502395E-07   0.721995E-11
   0.391634E-07   0.127583E-10
   0.226320E-07   0.321445E-10
   0.191242E-07   0.765864E-10
   0.218968E-07   0.216867E-09
   0.254774E-07   0.540658E-09
   0.291417E-07   0.956793E-09
   0.310075E-07   0.145693E-08
   0.343053E-07   0.182674E-08
   0.367772E-07   0.141904E-08
   0.355965E-07   0.919877E-09
   0.355000E-07   0.105176E-08
   0.342596E-07   0.134030E-08
   0.261699E-07   0.135888E-08
   0.233322E-07   0.210303E-08
   0.242567E-07   0.249585E-08
   0.278581E-07   0.160682E-08
   0.271890E-07   0.659199E-09
   0.260163E-07   0.608546E-09
   0.209015E-07   0.709582E-09
   0.175605E-07   0.296302E-09
   0.129655E-07   0.516300E-10
   0.111379E-07   0.215989E-10
   0.152869E-06   0.274273E-08
   0.162614E-06   0.198042E-08
   0.183301E-06   0.755216E-09
   0.208420E-06   0.358708E-09
   0.273631E-06   0.336992E-09
   0.350723E-06   0.605407E-09
   0.430154E-06   0.627560E-09
   0.442120E-06   0.625171E-09
   0.403523E-06   0.519604E-09
   0.362816E-06   0.483346E-09
   0.314558E-06   0.480664E-09
   0.230508E-06   0.327243E-09
   0.124493E-06   0.199083E-09
   0.527429E-07   0.154152E-09
   0.556081E-07   0.285348E-10
   0.752604E-07   0.252608E-10
   0.120653E-06   0.293107E-10
   0.133700E-06   0.305237E-10
   0.116128E-06   0.252370E-10
   0.109040E-06   0.146557E-10
   0.798831E-07   0.131448E-10
   0.565207E-07   0.375502E-10
   0.377270E-07   0.256735E-09
   0.444965E-07   0.583164E-09
   0.425744E-07   0.134568E-08
   0.461299E-07   0.321993E-08
   0.538168E-07   0.520085E-08
   0.591650E-07   0.553791E-08
   0.627124E-07   0.380527E-08
   0.684262E-07   0.187968E-08
   0.652908E-07   0.218200E-08
   0.532066E-07   0.213679E-08
   0.472030E-07   0.394629E-08
   0.375000E-07   0.542370E-08
   0.413907E-07   0.682389E-08
   0.485100E-07   0.121353E-07
   0.461672E-07   0.948574E-08
   0.448725E-07   0.539934E-08
   0.429985E-07   0.207828E-08
   0.335429E-07   0.381137E-09
   0.282604E-07   0.331189E-10
   0.157858E-07   0.174060E-10
   0.251520E-06   0.237514E-08
   0.297926E-06   0.212107E-08
   0.364418E-06   0.126314E-08
   0.379812E-06   0.727573E-09
   0.449909E-06   0.869267E-09
   0.633212E-06   0.174733E-08
   0.756655E-06   0.117320E-08
   0.866753E-06   0.685271E-09
   0.775106E-06   0.762264E-09
   0.703871E-06   0.102445E-08
   0.581989E-06   0.800524E-09
   0.326456E-06   0.654364E-09
   0.211720E-06   0.461234E-09
   0.104115E-06   0.260233E-09
   0.959351E-07   0.134210E-09
   0.157983E-06   0.132556E-09
   0.243122E-06   0.124605E-09
   0.275526E-06   0.135486E-09
   0.267373E-06   0.760206E-10
   0.227139E-06   0.267212E-10
   0.188579E-06   0.216898E-10
   0.142825E-06   0.826381E-10
   0.120645E-06   0.503233E-09
   0.117622E-06   0.167176E-08
   0.101121E-06   0.357567E-08
   0.871750E-07   0.695282E-08
   0.911098E-07   0.110967E-07
   0.967832E-07   0.130019E-07
   0.110776E-06   0.119532E-07
   0.115480E-06   0.701993E-08
   0.110088E-06   0.331758E-08
   0.940745E-07   0.568627E-08
   0.742727E-07   0.893819E-08
   0.687523E-07   0.104630E-07
   0.766843E-07   0.165834E-07
   0.758950E-07   0.223113E-07
   0.826617E-07   0.211924E-07
   0.901170E-07   0.111469E-07
   0.782503E-07   0.283116E-08
   0.637522E-07   0.824970E-09
   0.477290E-07   0.152951E-09
   0.316233E-07   0.656496E-10
   0.526066E-06   0.271319E-08
   0.545158E-06   0.314784E-08
   0.618403E-06   0.300104E-08
   0.700060E-06   0.218338E-08
   0.839688E-06   0.237330E-08
   0.114450E-05   0.350666E-08
   0.154560E-05   0.317100E-08
   0.156825E-05   0.239601E-08
   0.156290E-05   0.176212E-08
   0.119164E-05   0.164901E-08
   0.901467E-06   0.149455E-08
   0.624672E-06   0.133311E-08
   0.397716E-06   0.128589E-08
   0.175721E-06   0.608788E-09
   0.153465E-06   0.569922E-09
   0.305583E-06   0.547003E-09
   0.530666E-06   0.372856E-09
   0.672136E-06   0.189329E-09
   0.627214E-06   0.171448E-09
   0.536749E-06   0.566768E-10
   0.451723E-06   0.604926E-10
   0.365505E-06   0.141482E-09
   0.334302E-06   0.453587E-09
   0.280821E-06   0.185905E-08
   0.289905E-06   0.411734E-08
   0.268725E-06   0.735831E-08
   0.189832E-06   0.113868E-07
   0.217325E-06   0.129072E-07
   0.238759E-06   0.153494E-07
   0.209117E-06   0.140602E-07
   0.176113E-06   0.134163E-07
   0.146917E-06   0.154744E-07
   0.129633E-06   0.159604E-07
   0.120821E-06   0.234842E-07
   0.124274E-06   0.392475E-07
   0.153309E-06   0.288190E-07
   0.154482E-06   0.241802E-07
   0.144397E-06   0.167712E-07
   0.132598E-06   0.610169E-08
   0.123692E-06   0.199320E-08
   0.898802E-07   0.488741E-09
   0.584140E-07   0.441550E-09
   0.101454E-05   0.302959E-08
   0.104949E-05   0.337578E-08
   0.121350E-05   0.433713E-08
   0.142761E-05   0.433932E-08
   0.175150E-05   0.433470E-08
   0.202232E-05   0.434074E-08
   0.294360E-05   0.340720E-08
   0.289262E-05   0.189649E-08
   0.296891E-05   0.193884E-08
   0.219652E-05   0.207894E-08
   0.136233E-05   0.248385E-08
   0.109414E-05   0.405324E-08
   0.639911E-06   0.347756E-08
   0.354123E-06   0.267310E-08
   0.215935E-06   0.307634E-08
   0.538450E-06   0.168990E-08
   0.108760E-05   0.774454E-09
   0.136636E-05   0.522719E-09
   0.146292E-05   0.535534E-09
   0.121272E-05   0.349224E-09
   0.104221E-05   0.489849E-09
   0.891186E-06   0.871291E-09
   0.663617E-06   0.919800E-09
   0.719241E-06   0.921837E-09
   0.729969E-06   0.199465E-08
   0.624284E-06   0.421782E-08
   0.451741E-06   0.725245E-08
   0.519935E-06   0.974710E-08
   0.598168E-06   0.120327E-07
   0.537856E-06   0.136901E-07
   0.373044E-06   0.199149E-07
   0.291964E-06   0.254630E-07
   0.232619E-06   0.409928E-07
   0.215416E-06   0.451689E-07
   0.265342E-06   0.618344E-07
   0.284380E-06   0.435442E-07
   0.289082E-06   0.189895E-07
   0.246086E-06   0.268029E-07
   0.233355E-06   0.146942E-07
   0.229068E-06   0.546243E-08
   0.182540E-06   0.264310E-08
   0.124191E-06   0.196148E-08
   0.193509E-05   0.351444E-08
   0.197527E-05   0.297943E-08
   0.250387E-05   0.318893E-08
   0.282442E-05   0.338540E-08
   0.341953E-05   0.288718E-08
   0.421358E-05   0.243810E-08
   0.466563E-05   0.184410E-08
   0.625668E-05   0.101462E-08
   0.560182E-05   0.963567E-09
   0.348158E-05   0.154245E-08
   0.240286E-05   0.290895E-08
   0.170095E-05   0.610989E-08
   0.978121E-06   0.767820E-08
   0.545724E-06   0.858703E-08
   0.305529E-06   0.725752E-08
   0.694718E-06   0.457326E-08
   0.180767E-05   0.204286E-08
   0.331611E-05   0.149110E-08
   0.290010E-05   0.117610E-08
   0.313819E-05   0.168237E-08
   0.240534E-05   0.196536E-08
   0.187507E-05   0.272623E-08
   0.177520E-05  -0.106846E-08
   0.180782E-05  -0.628368E-07
   0.176286E-05  -0.932046E-07
   0.168136E-05  -0.870588E-07
   0.140639E-05  -0.172080E-07
   0.136467E-05   0.168184E-07
   0.145459E-05   0.151668E-07
   0.134285E-05   0.124702E-07
   0.908528E-06   0.260839E-07
   0.635385E-06   0.428113E-07
